Date,active_power[W],kWh
2016-08-05 11:30,55.09,0.013772051
2016-08-05 11:45,295.03,0.073756859
2016-08-05 12:00,89.98,0.022495943
2016-08-05 12:15,140.76,0.035190277
2016-08-05 12:30,53.60,0.013399378
2016-08-05 12:45,88.95,0.022236317
2016-08-05 13:00,89.59,0.022396772
2016-08-05 13:15,137.57,0.03439143
2016-08-05 13:30,211.14,0.052785297
2016-08-05 13:45,88.72,0.022181099
2016-08-05 14:00,175.80,0.043950714
2016-08-05 14:15,136.52,0.034130249
2016-08-05 14:30,52.12,0.013029232
2016-08-05 14:45,192.10,0.048024269
2016-08-05 15:00,172.81,0.043203072
2016-08-05 15:15,89.63,0.022407316
2016-08-05 15:30,52.06,0.013014728
2016-08-05 15:45,336.39,0.084096283
2016-08-05 16:00,88.89,0.022222202
2016-08-05 16:15,87.63,0.021907875
2016-08-05 16:30,139.04,0.034760704
2016-08-05 16:45,88.99,0.022248116
2016-08-05 17:00,89.90,0.022474588
2016-08-05 17:15,88.37,0.022092552
2016-08-05 17:30,140.68,0.035169506
2016-08-05 17:45,53.33,0.013331888
2016-08-05 18:00,260.55,0.065138588
2016-08-05 18:15,176.52,0.044129616
2016-08-05 18:30,53.26,0.013315301
2016-08-05 18:45,52.35,0.013087585
2016-08-05 19:00,88.88,0.022220837
2016-08-05 19:15,175.85,0.043963463
2016-08-05 19:30,90.85,0.02271246
2016-08-05 19:45,52.51,0.013128394
2016-08-05 20:00,195.66,0.048916138
2016-08-05 20:15,347.38,0.086845779
2016-08-05 20:30,88.89,0.022221819
2016-08-05 20:45,51.88,0.012970507
2016-08-05 21:00,139.10,0.034775383
2016-08-05 21:15,89.22,0.022305014
2016-08-05 21:30,90.13,0.022532774
2016-08-05 21:45,53.13,0.013281693
2016-08-05 22:00,301.87,0.075466866
2016-08-05 22:15,88.95,0.022237959
2016-08-05 22:30,89.02,0.022255032
2016-08-05 22:45,137.57,0.034392769
2016-08-05 23:00,51.46,0.012864922
2016-08-05 23:15,88.61,0.022152277
2016-08-05 23:30,87.66,0.021915104
2016-08-05 23:45,332.77,0.08319265
2016-08-06 00:00,53.53,0.013382903
2016-08-06 00:15,88.05,0.022011761
2016-08-06 00:30,189.94,0.047484669
2016-08-06 00:45,173.92,0.043481174
2016-08-06 01:00,52.59,0.01314786
2016-08-06 01:15,51.67,0.012917601
2016-08-06 01:30,175.92,0.043979706
2016-08-06 01:45,88.37,0.022092749
2016-08-06 02:00,266.16,0.06654068
2016-08-06 02:15,52.24,0.013060179
2016-08-06 02:30,174.28,0.043569138
2016-08-06 02:45,90.70,0.022675432
2016-08-06 03:00,90.81,0.022701311
2016-08-06 03:15,154.45,0.038611359
2016-08-06 03:30,54.47,0.013616598
2016-08-06 03:45,245.77,0.061441872
2016-08-06 04:00,88.84,0.022210068
2016-08-06 04:15,138.56,0.034638752
2016-08-06 04:30,57.38,0.014346195
2016-08-06 04:45,88.24,0.022060915
2016-08-06 05:00,89.39,0.02234749
2016-08-06 05:15,175.32,0.043829842
2016-08-06 05:30,53.59,0.013397797
2016-08-06 05:45,53.99,0.013497244
2016-08-06 06:00,350.20,0.08754982
2016-08-06 06:15,90.19,0.022546949
2016-08-06 06:30,51.96,0.012990379
2016-08-06 06:45,52.79,0.013196316
2016-08-06 07:00,174.44,0.043610092
2016-08-06 07:15,88.74,0.022184685
2016-08-06 07:30,51.59,0.012897589
2016-08-06 07:45,212.77,0.053191692
2016-08-06 08:00,175.20,0.043799652
2016-08-06 08:15,88.03,0.022007298
2016-08-06 08:30,90.20,0.022549307
2016-08-06 08:45,140.30,0.035075516
2016-08-06 09:00,53.05,0.013262764
2016-08-06 09:15,88.39,0.022096548
2016-08-06 09:30,245.39,0.061348454
2016-08-06 09:45,138.43,0.034608418
2016-08-06 10:00,53.41,0.013351255
2016-08-06 10:15,89.22,0.022303776
2016-08-06 10:30,88.97,0.02224341
2016-08-06 10:45,175.96,0.043989296
2016-08-06 11:00,52.09,0.013022995
2016-08-06 11:15,53.44,0.013361209
2016-08-06 11:30,175.53,0.043881767
2016-08-06 11:45,88.43,0.022107624
2016-08-06 12:00,52.69,0.013172037
2016-08-06 12:15,52.26,0.013066151
2016-08-06 12:30,174.89,0.043722336
2016-08-06 12:45,87.74,0.021934029
2016-08-06 13:00,103.63,0.025908392
2016-08-06 13:15,52.35,0.013086908
2016-08-06 13:30,173.23,0.043307468
2016-08-06 13:45,90.14,0.02253623
2016-08-06 14:00,89.13,0.022283184
2016-08-06 14:15,138.84,0.034710857
2016-08-06 14:30,52.09,0.013023654
2016-08-06 14:45,88.64,0.02216029
2016-08-06 15:00,88.16,0.02204109
2016-08-06 15:15,308.73,0.077183418
2016-08-06 15:30,52.54,0.013133875
2016-08-06 15:45,88.20,0.022050888
2016-08-06 16:00,88.40,0.022099697
2016-08-06 16:15,174.23,0.043556473
2016-08-06 16:30,53.01,0.013252318
2016-08-06 16:45,52.28,0.013070448
2016-08-06 17:00,180.18,0.045044846
2016-08-06 17:15,89.66,0.0224153
2016-08-06 17:30,93.11,0.02327766
2016-08-06 17:45,52.78,0.013195715
2016-08-06 18:00,173.61,0.043402748
2016-08-06 18:15,88.73,0.02218327
2016-08-06 18:30,88.51,0.022127567
2016-08-06 18:45,52.45,0.013112011
2016-08-06 19:00,135.91,0.033978157
2016-08-06 19:15,259.62,0.064904762
2016-08-06 19:30,88.34,0.022083992
2016-08-06 19:45,143.47,0.03586776
2016-08-06 20:00,52.42,0.013105219
2016-08-06 20:15,88.19,0.022048183
2016-08-06 20:30,88.16,0.02203883
2016-08-06 20:45,174.58,0.043646019
2016-08-06 21:00,215.58,0.053896152
2016-08-06 21:15,52.24,0.013060114
2016-08-06 21:30,87.98,0.021994425
2016-08-06 21:45,172.76,0.043190407
2016-08-06 22:00,52.46,0.013115658
2016-08-06 22:15,52.45,0.013111549
2016-08-06 22:30,178.20,0.044549313
2016-08-06 22:45,353.93,0.088482521
2016-08-06 23:00,89.53,0.02238233
2016-08-06 23:15,52.69,0.013171383
2016-08-06 23:30,139.11,0.034778351
2016-08-06 23:45,88.72,0.022178776
2016-08-07 00:00,89.96,0.022491142
2016-08-07 00:15,135.18,0.033795013
2016-08-07 00:30,363.42,0.09085392
2016-08-07 00:45,360.61,0.090151428
2016-08-07 01:00,382.02,0.095504433
2016-08-07 01:15,180.13,0.045032375
2016-08-07 01:30,89.14,0.022283947
2016-08-07 01:45,90.60,0.022649355
2016-08-07 02:00,180.16,0.045039974
2016-08-07 02:15,53.88,0.013469433
2016-08-07 02:30,53.04,0.013260386
2016-08-07 02:45,88.45,0.02211157
2016-08-07 03:00,176.85,0.04421151
2016-08-07 03:15,91.24,0.022810312
2016-08-07 03:30,62.10,0.015525736
2016-08-07 03:45,151.17,0.037792309
2016-08-07 04:00,461.32,0.115329468
2016-08-07 04:15,342.20,0.085550598
2016-08-07 04:30,289.85,0.072462387
2016-08-07 04:45,338.57,0.0846427
2016-08-07 05:00,289.34,0.072334808
2016-08-07 05:15,289.56,0.072390762
2016-08-07 05:30,377.33,0.094332161
2016-08-07 05:45,233.78,0.058443893
2016-08-07 06:00,52.59,0.013148314
2016-08-07 06:15,88.08,0.022020844
2016-08-07 06:30,173.37,0.04334166
2016-08-07 06:45,89.78,0.022446095
2016-08-07 07:00,213.51,0.05337812
2016-08-07 07:15,136.90,0.034225349
2016-08-07 07:30,123.24,0.030811144
2016-08-07 07:45,122.43,0.03060791
2016-08-07 08:00,87.18,0.021793753
2016-08-07 08:15,155.41,0.038853184
2016-08-07 08:30,105.81,0.026452763
2016-08-07 08:45,280.57,0.070142029
2016-08-07 09:00,189.52,0.047378838
2016-08-07 09:15,69.86,0.017463896
2016-08-07 09:30,1250.54,0.31263504
2016-08-07 09:45,203.49,0.050871422
2016-08-07 10:00,126.08,0.031519659
2016-08-07 10:15,204.91,0.05122691
2016-08-07 10:30,149.94,0.037485466
2016-08-07 10:45,159.67,0.039918533
2016-08-07 11:00,190.34,0.047584644
2016-08-07 11:15,524.85,0.131212692
2016-08-07 11:30,2422.49,0.605622925
2016-08-07 11:45,2660.04,0.66501123
2016-08-07 12:00,652.62,0.163154022
2016-08-07 12:15,450.61,0.11265242
2016-08-07 12:30,441.58,0.110394608
2016-08-07 12:45,389.14,0.097285004
2016-08-07 13:00,700.70,0.17517514
2016-08-07 13:15,1597.72,0.399430267
2016-08-07 13:30,337.10,0.084274208
2016-08-07 13:45,2513.72,0.628429504
2016-08-07 14:00,144.12,0.036030399
2016-08-07 14:15,136.88,0.034220314
2016-08-07 14:30,192.75,0.048186935
2016-08-07 14:45,310.51,0.077628738
2016-08-07 15:00,116.89,0.029222502
2016-08-07 15:15,365.16,0.091288834
2016-08-07 15:30,188.39,0.047096321
2016-08-07 15:45,101.73,0.025432543
2016-08-07 16:00,125.12,0.031280403
2016-08-07 16:15,2376.85,0.594211853
2016-08-07 16:30,2598.46,0.649615479
2016-08-07 16:45,2636.16,0.659039307
2016-08-07 17:00,718.73,0.179682251
2016-08-07 17:15,2632.55,0.65813855
2016-08-07 17:30,456.67,0.114167984
2016-08-07 17:45,640.99,0.160248413
2016-08-07 18:00,766.72,0.191680252
2016-08-07 18:15,625.08,0.156268967
2016-08-07 18:30,445.32,0.111328941
2016-08-07 18:45,494.09,0.123522896
2016-08-07 19:00,432.11,0.108026268
2016-08-07 19:15,480.17,0.120041252
2016-08-07 19:30,2717.10,0.679274719
2016-08-07 19:45,520.22,0.130054657
2016-08-07 20:00,468.29,0.117072487
2016-08-07 20:15,449.27,0.112316689
2016-08-07 20:30,2582.21,0.645552429
2016-08-07 20:45,2557.63,0.639407776
2016-08-07 21:00,391.34,0.097834091
2016-08-07 21:15,711.16,0.177789536
2016-08-07 21:30,512.08,0.128019104
2016-08-07 21:45,606.79,0.151696899
2016-08-07 22:00,520.52,0.130129456
2016-08-07 22:15,506.92,0.126729523
2016-08-07 22:30,758.27,0.189567322
2016-08-07 22:45,2649.55,0.662387512
2016-08-07 23:00,2939.80,0.734949768
2016-08-07 23:15,713.82,0.178455124
2016-08-07 23:30,475.16,0.11879007
2016-08-07 23:45,2634.48,0.658620667
2016-08-08 00:00,719.09,0.179772568
2016-08-08 00:15,277.09,0.069272316
2016-08-08 00:30,385.36,0.096339111
2016-08-08 00:45,542.29,0.135573685
2016-08-08 01:00,286.61,0.071651825
2016-08-08 01:15,224.55,0.056138012
2016-08-08 01:30,338.61,0.084653412
2016-08-08 01:45,247.89,0.06197353
2016-08-08 02:00,290.80,0.072698753
2016-08-08 02:15,219.07,0.054768257
2016-08-08 02:30,339.23,0.084807526
2016-08-08 02:45,245.64,0.061411209
2016-08-08 03:00,240.68,0.060170174
2016-08-08 03:15,292.33,0.073082214
2016-08-08 03:30,204.89,0.051223408
2016-08-08 03:45,241.74,0.060434986
2016-08-08 04:00,334.58,0.083644043
2016-08-08 04:15,203.54,0.050885136
2016-08-08 04:30,201.55,0.050386742
2016-08-08 04:45,469.30,0.117325783
2016-08-08 05:00,437.84,0.109460297
2016-08-08 05:15,308.07,0.077018272
2016-08-08 05:30,250.08,0.062519409
2016-08-08 05:45,200.42,0.050105515
2016-08-08 06:00,105.24,0.026309521
2016-08-08 06:15,102.67,0.025666445
2016-08-08 06:30,146.96,0.036739304
2016-08-08 06:45,223.51,0.055877281
2016-08-08 07:00,131.31,0.032827946
2016-08-08 07:15,134.47,0.033616619
2016-08-08 07:30,179.65,0.044911392
2016-08-08 07:45,97.10,0.024274166
2016-08-08 08:00,132.89,0.033223442
2016-08-08 08:15,218.55,0.054637962
2016-08-08 08:30,99.96,0.024990938
2016-08-08 08:45,62.79,0.015697834
2016-08-08 09:00,182.32,0.045580479
2016-08-08 09:15,3405.35,0.851336792
2016-08-08 09:30,2291.15,0.572788086
2016-08-08 09:45,2652.59,0.663146912
2016-08-08 10:00,2200.89,0.550223022
2016-08-08 10:15,226.08,0.056519249
2016-08-08 10:30,301.91,0.075477798
2016-08-08 10:45,384.69,0.09617366
2016-08-08 11:00,288.51,0.072128616
2016-08-08 11:15,304.10,0.076024834
2016-08-08 11:30,166.90,0.041725479
2016-08-08 11:45,116.31,0.029078449
2016-08-08 12:00,212.04,0.053009659
2016-08-08 12:15,194.46,0.048614937
2016-08-08 12:30,74.21,0.018553476
2016-08-08 12:45,323.67,0.080917229
2016-08-08 13:00,112.62,0.028156155
2016-08-08 13:15,245.46,0.06136467
2016-08-08 13:30,210.58,0.052645927
2016-08-08 13:45,76.46,0.019114765
2016-08-08 14:00,74.97,0.018742167
2016-08-08 14:15,2337.57,0.584392761
2016-08-08 14:30,2612.04,0.653009644
2016-08-08 14:45,2397.21,0.599303528
2016-08-08 15:00,304.49,0.076123238
2016-08-08 15:15,299.86,0.074964981
2016-08-08 15:30,207.83,0.051956741
2016-08-08 15:45,391.67,0.097917862
2016-08-08 16:00,2656.53,0.664131775
2016-08-08 16:15,251.30,0.062825115
2016-08-08 16:30,78.46,0.019614677
2016-08-08 16:45,200.21,0.050051422
2016-08-08 17:00,108.07,0.027016861
2016-08-08 17:15,108.16,0.027039789
2016-08-08 17:30,158.02,0.039505581
2016-08-08 17:45,72.60,0.018149796
2016-08-08 18:00,107.29,0.02682375
2016-08-08 18:15,194.46,0.048616127
2016-08-08 18:30,133.73,0.033432892
2016-08-08 18:45,241.24,0.060308926
2016-08-08 19:00,240.47,0.060118225
2016-08-08 19:15,4642.83,1.160706299
2016-08-08 19:30,353.17,0.088292389
2016-08-08 19:45,291.46,0.072865829
2016-08-08 20:00,2259.28,0.564819824
2016-08-08 20:15,256.65,0.064162796
2016-08-08 20:30,566.79,0.141696899
2016-08-08 20:45,293.89,0.073471558
2016-08-08 21:00,481.28,0.120320114
2016-08-08 21:15,351.30,0.087824707
2016-08-08 21:30,362.40,0.090599678
2016-08-08 21:45,293.91,0.073478004
2016-08-08 22:00,346.78,0.086694328
2016-08-08 22:15,406.16,0.101540649
2016-08-08 22:30,139.59,0.034896782
2016-08-08 22:45,128.54,0.032136116
2016-08-08 23:00,209.78,0.05244405
2016-08-08 23:15,159.60,0.039898846
2016-08-08 23:30,159.87,0.039967072
2016-08-08 23:45,247.32,0.061829052
2016-08-09 00:00,286.08,0.071519119
2016-08-09 00:15,125.63,0.0314065
2016-08-09 00:30,244.01,0.061002163
2016-08-09 00:45,160.12,0.040029404
2016-08-09 01:00,162.37,0.040591682
2016-08-09 01:15,261.59,0.065396301
2016-08-09 01:30,207.41,0.051852493
2016-08-09 01:45,285.61,0.071401566
2016-08-09 02:00,121.40,0.030348845
2016-08-09 02:15,242.86,0.060715145
2016-08-09 02:30,302.50,0.075624573
2016-08-09 02:45,304.39,0.076098343
2016-08-09 03:00,363.40,0.09084938
2016-08-09 03:15,309.65,0.077411636
2016-08-09 03:30,431.24,0.107811104
2016-08-09 03:45,381.86,0.09546389
2016-08-09 04:00,303.02,0.075754623
2016-08-09 04:15,302.90,0.075724777
2016-08-09 04:30,390.87,0.097716423
2016-08-09 04:45,337.34,0.084334381
2016-08-09 05:00,209.61,0.052402973
2016-08-09 05:15,283.58,0.070895096
2016-08-09 05:30,328.76,0.082190796
2016-08-09 05:45,249.48,0.062369282
2016-08-09 06:00,243.58,0.060894318
2016-08-09 06:15,400.01,0.100002274
2016-08-09 06:30,462.50,0.115625916
2016-08-09 06:45,290.45,0.072612686
2016-08-09 07:00,351.74,0.087935814
2016-08-09 07:15,319.75,0.079938232
2016-08-09 07:30,207.30,0.051825386
2016-08-09 07:45,241.65,0.060413513
2016-08-09 08:00,326.72,0.081680077
2016-08-09 08:15,413.76,0.103439034
2016-08-09 08:30,201.76,0.050440945
2016-08-09 08:45,2559.82,0.639955383
2016-08-09 09:00,3184.38,0.796094727
2016-08-09 09:15,372.65,0.093162018
2016-08-09 09:30,329.59,0.082397285
2016-08-09 09:45,366.48,0.091620392
2016-08-09 10:00,383.93,0.095981461
2016-08-09 10:15,86.68,0.021671169
2016-08-09 10:30,173.87,0.043467758
2016-08-09 10:45,137.65,0.034411438
2016-08-09 11:00,135.10,0.03377462
2016-08-09 11:15,368.88,0.092219666
2016-08-09 11:30,95.61,0.023901659
2016-08-09 11:45,94.25,0.023563713
2016-08-09 12:00,210.49,0.052623001
2016-08-09 12:15,2136.02,0.534005554
2016-08-09 12:30,88.37,0.022091549
2016-08-09 12:45,138.90,0.03472448
2016-08-09 13:00,223.12,0.055780235
2016-08-09 13:15,84.21,0.021051895
2016-08-09 13:30,181.97,0.045493156
2016-08-09 13:45,168.13,0.042031513
2016-08-09 14:00,48.78,0.012194548
2016-08-09 14:15,48.87,0.012217804
2016-08-09 14:30,135.60,0.033900913
2016-08-09 14:45,257.77,0.064442192
2016-08-09 15:00,85.75,0.021437141
2016-08-09 15:15,171.83,0.042956467
2016-08-09 15:30,49.52,0.012380209
2016-08-09 15:45,50.05,0.012513506
2016-08-09 16:00,134.90,0.033725067
2016-08-09 16:15,86.07,0.021516369
2016-08-09 16:30,136.66,0.034164642
2016-08-09 16:45,420.53,0.105132828
2016-08-09 17:00,342.54,0.085634674
2016-08-09 17:15,259.83,0.064956688
2016-08-09 17:30,337.70,0.084425629
2016-08-09 17:45,798.43,0.199606384
2016-08-09 18:00,459.01,0.114753052
2016-08-09 18:15,1757.79,0.439447937
2016-08-09 18:30,1740.75,0.435187775
2016-08-09 18:45,392.85,0.098213608
2016-08-09 19:00,310.03,0.077508179
2016-08-09 19:15,322.32,0.080579666
2016-08-09 19:30,182.85,0.045712688
2016-08-09 19:45,142.97,0.035741611
2016-08-09 20:00,244.40,0.061100342
2016-08-09 20:15,379.96,0.094989075
2016-08-09 20:30,454.00,0.113500587
2016-08-09 20:45,573.22,0.143304047
2016-08-09 21:00,530.27,0.132568695
2016-08-09 21:15,1120.54,0.280134277
2016-08-09 21:30,297.84,0.074460587
2016-08-09 21:45,2652.98,0.66324585
2016-08-09 22:00,371.90,0.092974915
2016-08-09 22:15,320.10,0.080024437
2016-08-09 22:30,547.28,0.136820831
2016-08-09 22:45,595.62,0.148905807
2016-08-09 23:00,2743.36,0.685839966
2016-08-09 23:15,2716.02,0.679004089
2016-08-09 23:30,405.69,0.101421432
2016-08-09 23:45,658.37,0.16459317
2016-08-10 00:00,589.98,0.14749527
2016-08-10 00:15,625.29,0.156321686
2016-08-10 00:30,384.64,0.096159561
2016-08-10 00:45,216.76,0.054189732
2016-08-10 01:00,231.64,0.05791024
2016-08-10 01:15,104.12,0.026028809
2016-08-10 01:30,159.68,0.039920998
2016-08-10 01:45,101.68,0.025420769
2016-08-10 02:00,100.52,0.025130707
2016-08-10 02:15,116.30,0.029076048
2016-08-10 02:30,187.73,0.046933392
2016-08-10 02:45,65.44,0.016358906
2016-08-10 03:00,98.34,0.024584614
2016-08-10 03:15,144.60,0.036150566
2016-08-10 03:30,96.66,0.024165129
2016-08-10 03:45,95.47,0.023867908
2016-08-10 04:00,144.15,0.036037327
2016-08-10 04:15,96.62,0.024154818
2016-08-10 04:30,95.02,0.023755222
2016-08-10 04:45,65.36,0.016340824
2016-08-10 05:00,179.90,0.044975925
2016-08-10 05:15,269.26,0.067315056
2016-08-10 05:30,58.04,0.014509288
2016-08-10 05:45,283.00,0.070750946
2016-08-10 06:00,96.12,0.024030312
2016-08-10 06:15,130.64,0.03265934
2016-08-10 06:30,180.18,0.045046078
2016-08-10 06:45,2213.42,0.553353882
2016-08-10 07:00,309.38,0.077345314
2016-08-10 07:15,238.85,0.059712662
2016-08-10 07:30,215.64,0.053909897
2016-08-10 07:45,188.27,0.047067448
2016-08-10 08:00,257.56,0.064388962
2016-08-10 08:15,197.52,0.049380646
2016-08-10 08:30,79.07,0.019768749
2016-08-10 08:45,383.71,0.095927689
2016-08-10 09:00,302.51,0.075627037
2016-08-10 09:15,365.87,0.091466949
2016-08-10 09:30,385.79,0.096448082
2016-08-10 09:45,551.01,0.137753418
2016-08-10 10:00,346.98,0.086745689
2016-08-10 10:15,183.57,0.045891663
2016-08-10 10:30,169.75,0.042437569
2016-08-10 10:45,84.24,0.021060402
2016-08-10 11:00,136.47,0.034117439
2016-08-10 11:15,203.32,0.050829948
2016-08-10 11:30,201.85,0.050463032
2016-08-10 11:45,358.65,0.089661957
2016-08-10 12:00,162.69,0.040673553
2016-08-10 12:15,232.01,0.058001617
2016-08-10 12:30,189.29,0.047322365
2016-08-10 12:45,360.15,0.090036629
2016-08-10 13:00,127.98,0.031995565
2016-08-10 13:15,71.76,0.017941217
2016-08-10 13:30,347.29,0.08682328
2016-08-10 13:45,2627.34,0.656834167
2016-08-10 14:00,136.05,0.034013481
2016-08-10 14:15,120.14,0.030034248
2016-08-10 14:30,317.07,0.079266365
2016-08-10 14:45,108.62,0.027154799
2016-08-10 15:00,2061.37,0.515341675
2016-08-10 15:15,832.77,0.208192719
2016-08-10 15:30,2258.02,0.564505737
2016-08-10 15:45,323.81,0.080952972
2016-08-10 16:00,225.29,0.056321312
2016-08-10 16:15,138.61,0.034652744
2016-08-10 16:30,378.08,0.094520943
2016-08-10 16:45,2247.33,0.561831665
2016-08-10 17:00,196.75,0.049187649
2016-08-10 17:15,219.97,0.054991501
2016-08-10 17:30,331.95,0.082987228
2016-08-10 17:45,85.42,0.021354847
2016-08-10 18:00,93.57,0.023392118
2016-08-10 18:15,421.87,0.105467316
2016-08-10 18:30,396.84,0.099211006
2016-08-10 18:45,115.40,0.028849113
2016-08-10 19:00,257.46,0.064365135
2016-08-10 19:15,184.55,0.046137486
2016-08-10 19:30,136.05,0.03401363
2016-08-10 19:45,137.13,0.034283379
2016-08-10 20:00,221.37,0.055341774
2016-08-10 20:15,308.58,0.077145309
2016-08-10 20:30,99.97,0.024993649
2016-08-10 20:45,294.20,0.073549042
2016-08-10 21:00,210.72,0.052679161
2016-08-10 21:15,336.15,0.08403653
2016-08-10 21:30,501.78,0.125444946
2016-08-10 21:45,2404.88,0.601218994
2016-08-10 22:00,290.57,0.07264267
2016-08-10 22:15,310.89,0.077721779
2016-08-10 22:30,441.79,0.11044767
2016-08-10 22:45,185.46,0.046365395
2016-08-10 23:00,2449.94,0.612484863
2016-08-10 23:15,438.88,0.109719879
2016-08-10 23:30,513.99,0.128496857
2016-08-10 23:45,243.92,0.060980812
2016-08-11 00:00,312.69,0.078171829
2016-08-11 00:15,118.19,0.029546942
2016-08-11 00:30,2346.76,0.586689697
2016-08-11 00:45,184.23,0.046056313
2016-08-11 01:00,60.91,0.015228402
2016-08-11 01:15,217.08,0.05426915
2016-08-11 01:30,399.97,0.099991989
2016-08-11 01:45,304.55,0.076138596
2016-08-11 02:00,281.03,0.070258537
2016-08-11 02:15,249.91,0.062477592
2016-08-11 02:30,366.49,0.091623566
2016-08-11 02:45,101.14,0.025285812
2016-08-11 03:00,91.57,0.02289209
2016-08-11 03:15,138.86,0.034714573
2016-08-11 03:30,54.62,0.013655599
2016-08-11 03:45,87.86,0.021965847
2016-08-11 04:00,190.47,0.047617554
2016-08-11 04:15,90.15,0.022538477
2016-08-11 04:30,53.18,0.01329451
2016-08-11 04:45,52.95,0.013238716
2016-08-11 05:00,171.60,0.042900921
2016-08-11 05:15,91.45,0.0228622
2016-08-11 05:30,88.85,0.022211414
2016-08-11 05:45,186.77,0.046693573
2016-08-11 06:00,53.87,0.013466959
2016-08-11 06:15,53.45,0.013362183
2016-08-11 06:30,89.47,0.022367655
2016-08-11 06:45,171.42,0.042854435
2016-08-11 07:00,88.20,0.022049223
2016-08-11 07:15,168.91,0.042227898
2016-08-11 07:30,180.02,0.045003899
2016-08-11 07:45,81.86,0.020466167
2016-08-11 08:00,52.71,0.013176754
2016-08-11 08:15,86.31,0.021577929
2016-08-11 08:30,168.62,0.042155434
2016-08-11 08:45,87.14,0.021784739
2016-08-11 09:00,87.06,0.021763775
2016-08-11 09:15,135.24,0.03381041
2016-08-11 09:30,51.03,0.012757259
2016-08-11 09:45,50.48,0.012619074
2016-08-11 10:00,51.85,0.01296348
2016-08-11 10:15,170.96,0.042740265
2016-08-11 10:30,87.42,0.0218547
2016-08-11 10:45,86.73,0.021683264
2016-08-11 11:00,173.07,0.043268166
2016-08-11 11:15,50.65,0.01266275
2016-08-11 11:30,50.80,0.012700949
2016-08-11 11:45,50.99,0.012746527
2016-08-11 12:00,169.30,0.042325539
2016-08-11 12:15,87.36,0.02184037
2016-08-11 12:30,87.31,0.021828285
2016-08-11 12:45,170.93,0.0427327
2016-08-11 13:00,254.69,0.063671288
2016-08-11 13:15,51.03,0.012756367
2016-08-11 13:30,50.94,0.012733898
2016-08-11 13:45,135.57,0.033892113
2016-08-11 14:00,51.68,0.012920535
2016-08-11 14:15,86.04,0.021511217
2016-08-11 14:30,175.14,0.043786163
2016-08-11 14:45,87.82,0.021954027
2016-08-11 15:00,95.70,0.0239259
2016-08-11 15:15,50.92,0.012730581
2016-08-11 15:30,132.45,0.033113155
2016-08-11 15:45,50.67,0.012668177
2016-08-11 16:00,87.86,0.0219655
2016-08-11 16:15,85.51,0.021378004
2016-08-11 16:30,169.03,0.042257141
2016-08-11 16:45,90.02,0.022504192
2016-08-11 17:00,50.86,0.012715029
2016-08-11 17:15,312.86,0.078216225
2016-08-11 17:30,51.84,0.012959105
2016-08-11 17:45,85.95,0.021486935
2016-08-11 18:00,250.71,0.062678482
2016-08-11 18:15,169.04,0.042259888
2016-08-11 18:30,88.95,0.02223774
2016-08-11 18:45,208.34,0.052085091
2016-08-11 19:00,49.95,0.012487083
2016-08-11 19:15,134.47,0.033617508
2016-08-11 19:30,87.47,0.02186813
2016-08-11 19:45,88.34,0.02208604
2016-08-11 20:00,174.41,0.043601334
2016-08-11 20:15,87.71,0.021928238
2016-08-11 20:30,86.69,0.021672449
2016-08-11 20:45,49.92,0.012480964
2016-08-11 21:00,133.73,0.03343137
2016-08-11 21:15,50.94,0.012734426
2016-08-11 21:30,51.22,0.012805744
2016-08-11 21:45,87.02,0.021754286
2016-08-11 22:00,168.62,0.042154617
2016-08-11 22:15,85.49,0.021371651
2016-08-11 22:30,87.89,0.021972691
2016-08-11 22:45,189.25,0.047313133
2016-08-11 23:00,131.89,0.032973404
2016-08-11 23:15,210.20,0.052549702
2016-08-11 23:30,51.31,0.01282811
2016-08-11 23:45,134.29,0.033571644
2016-08-12 00:00,221.72,0.055430428
2016-08-12 00:15,85.80,0.021449024
2016-08-12 00:30,86.47,0.021618305
2016-08-12 00:45,174.17,0.043541325
2016-08-12 01:00,89.03,0.022257568
2016-08-12 01:15,87.28,0.021819817
2016-08-12 01:30,87.13,0.021783405
2016-08-12 01:45,170.84,0.042709805
2016-08-12 02:00,51.70,0.012923758
2016-08-12 02:15,51.46,0.012864447
2016-08-12 02:30,135.82,0.033955311
2016-08-12 02:45,51.57,0.012891989
2016-08-12 03:00,53.09,0.013273525
2016-08-12 03:15,51.14,0.012785031
2016-08-12 03:30,135.74,0.033935299
2016-08-12 03:45,52.89,0.013223402
2016-08-12 04:00,84.69,0.021171947
2016-08-12 04:15,85.98,0.021494123
2016-08-12 04:30,167.39,0.041846657
2016-08-12 04:45,85.56,0.021389507
2016-08-12 05:00,85.30,0.021325508
2016-08-12 05:15,85.08,0.021268826
2016-08-12 05:30,165.68,0.041420776
2016-08-12 05:45,85.90,0.02147603
2016-08-12 06:00,211.13,0.052783463
2016-08-12 06:15,145.62,0.036405151
2016-08-12 06:30,50.31,0.012577559
2016-08-12 06:45,51.03,0.012758028
2016-08-12 07:00,50.57,0.012641499
2016-08-12 07:15,136.23,0.03405846
2016-08-12 07:30,52.47,0.013118731
2016-08-12 07:45,51.51,0.012878432
2016-08-12 08:00,50.43,0.012606795
2016-08-12 08:15,133.94,0.03348526
2016-08-12 08:30,84.93,0.021233294
2016-08-12 08:45,85.91,0.021476599
2016-08-12 09:00,85.20,0.021300682
2016-08-12 09:15,172.34,0.043086014
